-197.360 0.7272666 1.0166245 0.7085974
-197.320 0.7272633 1.0166233 0.7085355
-197.280 0.7272600 1.0166221 0.7084737
-197.240 0.7272567 1.0166209 0.7084117
-197.200 0.7272534 1.0166196 0.7083496
-197.160 0.7272500 1.0166184 0.7082875
-197.120 0.7272468 1.0166171 0.7082252
-197.080 0.7272434 1.0166159 0.7081630
-197.040 0.7272401 1.0166146 0.7081006
-197.000 0.7272367 1.0166132 0.7080381
-196.960 0.7272334 1.0166121 0.7079756
-196.920 0.7272300 1.0166107 0.7079130
-196.880 0.7272267 1.0166094 0.7078503
-196.840 0.7272233 1.0166081 0.7077875
-196.800 0.7272199 1.0166068 0.7077247
-196.760 0.7272166 1.0166054 0.7076617
-196.720 0.7272132 1.0166041 0.7075986
-196.680 0.7272098 1.0166028 0.7075356
-196.640 0.7272065 1.0166013 0.7074724
-196.600 0.7272031 1.0166000 0.7074091
-196.560 0.7271997 1.0165986 0.7073458
-196.520 0.7271963 1.0165972 0.7072824
-196.480 0.7271929 1.0165958 0.7072189
-196.440 0.7271895 1.0165944 0.7071553
-196.400 0.7271860 1.0165930 0.7070917
-196.360 0.7271826 1.0165915 0.7070279
-196.320 0.7271792 1.0165901 0.7069642
-196.280 0.7271758 1.0165887 0.7069003
-196.240 0.7271724 1.0165873 0.7068363
-196.200 0.7271689 1.0165857 0.7067722
-196.160 0.7271655 1.0165843 0.7067081
-196.120 0.7271620 1.0165827 0.7066439
-196.080 0.7271586 1.0165813 0.7065797
-196.040 0.7271551 1.0165797 0.7065153
-196.000 0.7271517 1.0165783 0.7064509
-195.960 0.7271482 1.0165768 0.7063863
-195.920 0.7271447 1.0165752 0.7063217
-195.880 0.7271413 1.0165737 0.7062571
-195.840 0.7271378 1.0165721 0.7061923
-195.800 0.7271343 1.0165706 0.7061275
-195.760 0.7271308 1.0165690 0.7060626
-195.720 0.7271273 1.0165673 0.7059976
-195.680 0.7271238 1.0165658 0.7059326
-195.640 0.7271203 1.0165642 0.7058675
-195.600 0.7271168 1.0165626 0.7058022
-195.560 0.7271133 1.0165610 0.7057369
-195.520 0.7271098 1.0165594 0.7056716
-195.480 0.7271063 1.0165577 0.7056061
-195.440 0.7271028 1.0165560 0.7055405
-195.400 0.7270992 1.0165545 0.7054750
-195.360 0.7270957 1.0165528 0.7054093
-195.320 0.7270921 1.0165510 0.7053435
-195.280 0.7270886 1.0165493 0.7052777
-195.240 0.7270851 1.0165477 0.7052118
-195.200 0.7270815 1.0165460 0.7051458
-195.160 0.7270779 1.0165442 0.7050797
-195.120 0.7270743 1.0165426 0.7050136
-195.080 0.7270708 1.0165409 0.7049474
-195.040 0.7270672 1.0165391 0.7048811
-194.999 0.7270637 1.0165373 0.7048147
-194.959 0.7270601 1.0165355 0.7047482
-194.919 0.7270564 1.0165339 0.7046817
-194.879 0.7270529 1.0165321 0.7046151
-194.839 0.7270493 1.0165303 0.7045485
-194.799 0.7270457 1.0165285 0.7044817
-194.759 0.7270421 1.0165266 0.7044148
-194.719 0.7270384 1.0165248 0.7043479
-194.679 0.7270349 1.0165230 0.7042810
-194.639 0.7270312 1.0165211 0.7042139
-194.599 0.7270276 1.0165193 0.7041468
-194.559 0.7270240 1.0165174 0.7040795
-194.519 0.7270203 1.0165156 0.7040123
-194.479 0.7270167 1.0165137 0.7039449
-194.439 0.7270131 1.0165118 0.7038774
-194.399 0.7270094 1.0165099 0.7038099
-194.359 0.7270058 1.0165080 0.7037423
-194.319 0.7270021 1.0165061 0.7036747
-194.279 0.7269984 1.0165042 0.7036069
-194.239 0.7269948 1.0165023 0.7035391
-194.199 0.7269911 1.0165004 0.7034712
-194.159 0.7269874 1.0164983 0.7034032
-194.119 0.7269838 1.0164964 0.7033352
-194.079 0.7269801 1.0164944 0.7032670
-194.039 0.7269764 1.0164925 0.7031989
-193.999 0.7269727 1.0164905 0.7031306
-193.959 0.7269690 1.0164884 0.7030622
-193.919 0.7269653 1.0164865 0.7029938
-193.879 0.7269616 1.0164845 0.7029253
-193.839 0.7269579 1.0164825 0.7028567
-193.799 0.7269542 1.0164804 0.7027881
-193.759 0.7269505 1.0164783 0.7027193
-193.719 0.7269467 1.0164763 0.7026505
-193.679 0.7269430 1.0164742 0.7025817
-193.639 0.7269393 1.0164722 0.7025128
-193.599 0.7269355 1.0164701 0.7024437
-193.559 0.7269318 1.0164680 0.7023746
-193.519 0.7269281 1.0164659 0.7023054
-193.479 0.7269243 1.0164638 0.7022361
-193.439 0.7269205 1.0164616 0.7021668
-193.399 0.7269168 1.0164596 0.7020975
-193.359 0.7269130 1.0164574 0.7020280
-193.319 0.7269092 1.0164553 0.7019584
-193.279 0.7269055 1.0164530 0.7018887
-193.239 0.7269017 1.0164509 0.7018190
-193.199 0.7268979 1.0164487 0.7017493
-193.159 0.7268941 1.0164466 0.7016795
-193.119 0.7268903 1.0164443 0.7016095
-193.079 0.7268866 1.0164422 0.7015395
-193.039 0.7268828 1.0164399 0.7014695
-192.999 0.7268789 1.0164376 0.7013993
-192.959 0.7268751 1.0164355 0.7013291
-192.919 0.7268713 1.0164332 0.7012588
-192.879 0.7268675 1.0164310 0.7011884
-192.839 0.7268637 1.0164287 0.7011180
-192.799 0.7268599 1.0164264 0.7010475
-192.759 0.7268560 1.0164242 0.7009769
-192.719 0.7268522 1.0164219 0.7009063
-192.679 0.7268484 1.0164195 0.7008355
-192.639 0.7268445 1.0164173 0.7007647
-192.599 0.7268407 1.0164149 0.7006937
-192.559 0.7268368 1.0164126 0.7006228
-192.519 0.7268329 1.0164102 0.7005517
-192.479 0.7268291 1.0164080 0.7004807
-192.439 0.7268252 1.0164056 0.7004095
-192.399 0.7268214 1.0164032 0.7003382
-192.359 0.7268175 1.0164008 0.7002669
-192.319 0.7268136 1.0163984 0.7001955
-192.279 0.7268097 1.0163960 0.7001241
-192.239 0.7268058 1.0163937 0.7000525
-192.199 0.7268019 1.0163913 0.6999809
-192.159 0.7267981 1.0163888 0.6999092
-192.119 0.7267941 1.0163864 0.6998375
-192.079 0.7267902 1.0163839 0.6997656
-192.039 0.7267863 1.0163815 0.6996937
-191.999 0.7267824 1.0163790 0.6996217
-191.959 0.7267785 1.0163766 0.6995497
-191.919 0.7267746 1.0163741 0.6994776
-191.879 0.7267706 1.0163716 0.6994053
-191.839 0.7267667 1.0163691 0.6993331
-191.799 0.7267628 1.0163666 0.6992607
-191.759 0.7267588 1.0163641 0.6991883
-191.719 0.7267549 1.0163616 0.6991158
-191.679 0.7267510 1.0163590 0.6990432
-191.639 0.7267470 1.0163565 0.6989706
-191.599 0.7267430 1.0163540 0.6988979
-191.559 0.7267391 1.0163513 0.6988251
-191.519 0.7267351 1.0163488 0.6987523
-191.479 0.7267312 1.0163462 0.6986794
-191.439 0.7267272 1.0163436 0.6986063
-191.399 0.7267232 1.0163410 0.6985332
-191.359 0.7267192 1.0163383 0.6984601
-191.319 0.7267153 1.0163357 0.6983869
-191.279 0.7267113 1.0163331 0.6983136
-191.239 0.7267073 1.0163305 0.6982402
-191.199 0.7267033 1.0163279 0.6981668
-191.159 0.7266992 1.0163252 0.6980934
-191.119 0.7266952 1.0163226 0.6980198
-191.079 0.7266912 1.0163199 0.6979461
-191.039 0.7266873 1.0163172 0.6978724
-190.999 0.7266832 1.0163145 0.6977986
-190.959 0.7266792 1.0163118 0.6977247
-190.919 0.7266752 1.0163091 0.6976509
-190.879 0.7266711 1.0163064 0.6975768
-190.839 0.7266671 1.0163037 0.6975028
-190.799 0.7266631 1.0163009 0.6974286
-190.759 0.7266590 1.0162982 0.6973544
-190.719 0.7266549 1.0162954 0.6972801
-190.679 0.7266509 1.0162927 0.6972058
-190.639 0.7266468 1.0162898 0.6971313
-190.599 0.7266428 1.0162871 0.6970568
-190.559 0.7266387 1.0162843 0.6969823
-190.519 0.7266347 1.0162815 0.6969076
-190.479 0.7266306 1.0162787 0.6968329
-190.439 0.7266265 1.0162759 0.6967581
-190.399 0.7266224 1.0162730 0.6966832
-190.359 0.7266183 1.0162702 0.6966082
-190.319 0.7266142 1.0162673 0.6965333
-190.279 0.7266102 1.0162646 0.6964583
-190.239 0.7266061 1.0162617 0.6963831
-190.199 0.7266020 1.0162587 0.6963078
-190.159 0.7265978 1.0162559 0.6962326
-190.119 0.7265937 1.0162530 0.6961572
-190.079 0.7265896 1.0162501 0.6960818
-190.039 0.7265855 1.0162472 0.6960063
-189.999 0.7265814 1.0162443 0.6959308
-189.959 0.7265773 1.0162413 0.6958551
-189.919 0.7265731 1.0162385 0.6957794
-189.879 0.7265690 1.0162355 0.6957036
-189.839 0.7265649 1.0162325 0.6956278
-189.799 0.7265607 1.0162295 0.6955519
-189.759 0.7265566 1.0162265 0.6954759
-189.719 0.7265524 1.0162235 0.6953998
-189.679 0.7265483 1.0162206 0.6953237
-189.639 0.7265441 1.0162176 0.6952475
-189.599 0.7265400 1.0162146 0.6951713
-189.559 0.7265358 1.0162116 0.6950950
-189.519 0.7265316 1.0162085 0.6950185
-189.479 0.7265275 1.0162055 0.6949420
-189.439 0.7265233 1.0162024 0.6948655
-189.399 0.7265190 1.0161995 0.6947889
-189.359 0.7265149 1.0161964 0.6947122
-189.319 0.7265107 1.0161933 0.6946354
-189.279 0.7265065 1.0161902 0.6945586
-189.239 0.7265023 1.0161872 0.6944818
-189.199 0.7264981 1.0161841 0.6944048
-189.159 0.7264939 1.0161810 0.6943278
-189.119 0.7264897 1.0161778 0.6942506
-189.079 0.7264855 1.0161747 0.6941734
-189.039 0.7264813 1.0161716 0.6940962
-188.999 0.7264770 1.0161685 0.6940189
-188.959 0.7264728 1.0161653 0.6939415
-188.919 0.7264686 1.0161622 0.6938641
-188.879 0.7264643 1.0161589 0.6937865
-188.839 0.7264601 1.0161558 0.6937090
-188.799 0.7264559 1.0161526 0.6936313
-188.759 0.7264516 1.0161494 0.6935536
-188.719 0.7264473 1.0161462 0.6934758
-188.679 0.7264431 1.0161431 0.6933980
-188.639 0.7264389 1.0161399 0.6933200
-188.599 0.7264346 1.0161366 0.6932421
-188.559 0.7264304 1.0161333 0.6931639
-188.519 0.7264261 1.0161301 0.6930858
-188.479 0.7264218 1.0161269 0.6930076
-188.439 0.7264175 1.0161237 0.6929294
-188.399 0.7264132 1.0161203 0.6928510
-188.359 0.7264090 1.0161171 0.6927726
-188.319 0.7264047 1.0161138 0.6926941
-188.279 0.7264004 1.0161105 0.6926156
-188.239 0.7263961 1.0161072 0.6925369
-188.199 0.7263918 1.0161039 0.6924582
-188.159 0.7263875 1.0161005 0.6923795
-188.119 0.7263831 1.0160973 0.6923007
-188.079 0.7263789 1.0160940 0.6922218
-188.039 0.7263746 1.0160906 0.6921429
-187.999 0.7263702 1.0160873 0.6920638
-187.959 0.7263659 1.0160838 0.6919847
-187.919 0.7263616 1.0160805 0.6919056
-187.879 0.7263572 1.0160772 0.6918263
-187.839 0.7263529 1.0160738 0.6917471
-187.799 0.7263486 1.0160704 0.6916677
-187.759 0.7263442 1.0160670 0.6915883
-187.719 0.7263399 1.0160636 0.6915088
-187.679 0.7263355 1.0160601 0.6914291
-187.639 0.7263312 1.0160568 0.6913496
-187.599 0.7263268 1.0160533 0.6912698
-187.559 0.7263225 1.0160499 0.6911900
-187.519 0.7263181 1.0160464 0.6911102
-187.479 0.7263138 1.0160429 0.6910303
-187.439 0.7263094 1.0160395 0.6909503
-187.399 0.7263050 1.0160360 0.6908703
-187.359 0.7263006 1.0160326 0.6907902
-187.319 0.7262962 1.0160291 0.6907100
-187.279 0.7262918 1.0160255 0.6906297
-187.239 0.7262875 1.0160221 0.6905494
-187.199 0.7262831 1.0160186 0.6904691
-187.159 0.7262787 1.0160151 0.6903886
-187.119 0.7262743 1.0160116 0.6903082
-187.079 0.7262698 1.0160080 0.6902276
-187.039 0.7262654 1.0160044 0.6901469
-186.999 0.7262610 1.0160010 0.6900662
-186.959 0.7262566 1.0159974 0.6899854
-186.919 0.7262522 1.0159938 0.6899046
-186.879 0.7262478 1.0159903 0.6898237
-186.839 0.7262434 1.0159867 0.6897427
-186.799 0.7262389 1.0159831 0.6896617
-186.759 0.7262345 1.0159795 0.6895806
-186.719 0.7262301 1.0159760 0.6894994
-186.679 0.7262256 1.0159723 0.6894181
-186.639 0.7262212 1.0159687 0.6893368
-186.599 0.7262167 1.0159651 0.6892554
-186.559 0.7262123 1.0159614 0.6891739
-186.519 0.7262079 1.0159578 0.6890925
-186.479 0.7262034 1.0159541 0.6890108
-186.439 0.7261989 1.0159504 0.6889292
-186.399 0.7261944 1.0159469 0.6888475
-186.359 0.7261900 1.0159432 0.6887657
-186.319 0.7261855 1.0159395 0.6886839
-186.279 0.7261810 1.0159358 0.6886020
-186.239 0.7261766 1.0159321 0.6885200
-186.199 0.7261720 1.0159284 0.6884380
-186.159 0.7261676 1.0159247 0.6883558
-186.119 0.7261631 1.0159210 0.6882737
-186.079 0.7261586 1.0159173 0.6881915
-186.039 0.7261541 1.0159136 0.6881092
-185.999 0.7261496 1.0159098 0.6880267
-185.959 0.7261451 1.0159061 0.6879444
-185.919 0.7261406 1.0159024 0.6878619
-185.879 0.7261360 1.0158986 0.6877793
-185.839 0.7261316 1.0158948 0.6876966
-185.799 0.7261270 1.0158911 0.6876140
-185.759 0.7261225 1.0158873 0.6875312
-185.719 0.7261180 1.0158834 0.6874483
-185.679 0.7261134 1.0158798 0.6873655
-185.639 0.7261089 1.0158759 0.6872825
-185.599 0.7261044 1.0158721 0.6871994
-185.559 0.7260998 1.0158683 0.6871164
-185.519 0.7260953 1.0158645 0.6870332
-185.479 0.7260907 1.0158607 0.6869500
-185.439 0.7260862 1.0158569 0.6868667
-185.399 0.7260816 1.0158530 0.6867834
-185.359 0.7260771 1.0158491 0.6866999
-185.319 0.7260725 1.0158453 0.6866165
-185.279 0.7260680 1.0158415 0.6865329
-185.239 0.7260634 1.0158376 0.6864493
-185.199 0.7260588 1.0158337 0.6863657
-185.159 0.7260543 1.0158298 0.6862819
-185.119 0.7260497 1.0158260 0.6861981
-185.079 0.7260451 1.0158221 0.6861142
-185.039 0.7260405 1.0158181 0.6860302
-184.998 0.7260359 1.0158143 0.6859463
-184.958 0.7260313 1.0158104 0.6858622
-184.918 0.7260267 1.0158064 0.6857781
-184.878 0.7260221 1.0158025 0.6856939
-184.838 0.7260175 1.0157986 0.6856096
-184.798 0.7260129 1.0157946 0.6855253
-184.758 0.7260083 1.0157907 0.6854409
-184.718 0.7260037 1.0157868 0.6853565
-184.678 0.7259991 1.0157828 0.6852720
-184.638 0.7259945 1.0157789 0.6851874
-184.598 0.7259898 1.0157748 0.6851027
-184.558 0.7259852 1.0157709 0.6850180
-184.518 0.7259806 1.0157670 0.6849333
-184.478 0.7259759 1.0157629 0.6848484
-184.438 0.7259713 1.0157590 0.6847636
-184.398 0.7259667 1.0157549 0.6846786
-184.358 0.7259620 1.0157510 0.6845936
-184.318 0.7259574 1.0157470 0.6845085
-184.278 0.7259527 1.0157429 0.6844233
-184.238 0.7259481 1.0157388 0.6843380
-184.198 0.7259434 1.0157349 0.6842528
-184.158 0.7259388 1.0157309 0.6841674
-184.118 0.7259341 1.0157268 0.6840820
-184.078 0.7259294 1.0157228 0.6839966
-184.038 0.7259248 1.0157187 0.6839110
-183.998 0.7259201 1.0157146 0.6838254
-183.958 0.7259154 1.0157106 0.6837398
-183.918 0.7259108 1.0157065 0.6836541
-183.878 0.7259061 1.0157024 0.6835682
-183.838 0.7259014 1.0156983 0.6834824
-183.798 0.7258967 1.0156943 0.6833965
-183.758 0.7258920 1.0156901 0.6833105
-183.718 0.7258874 1.0156860 0.6832244
-183.678 0.7258826 1.0156820 0.6831384
-183.638 0.7258779 1.0156778 0.6830521
-183.598 0.7258732 1.0156738 0.6829660
-183.558 0.7258685 1.0156696 0.6828796
-183.518 0.7258638 1.0156654 0.6827932
-183.478 0.7258591 1.0156614 0.6827069
-183.438 0.7258544 1.0156572 0.6826204
-183.398 0.7258497 1.0156530 0.6825338
-183.358 0.7258449 1.0156488 0.6824472
-183.318 0.7258402 1.0156447 0.6823605
-183.278 0.7258355 1.0156406 0.6822739
-183.238 0.7258307 1.0156364 0.6821871
-183.198 0.7258260 1.0156323 0.6821002
-183.158 0.7258213 1.0156281 0.6820133
-183.118 0.7258165 1.0156238 0.6819262
-183.078 0.7258118 1.0156196 0.6818392
-183.038 0.7258071 1.0156155 0.6817521
-182.998 0.7258023 1.0156113 0.6816650
-182.958 0.7257975 1.0156070 0.6815777
-182.918 0.7257928 1.0156028 0.6814904
-182.878 0.7257881 1.0155987 0.6814031
-182.838 0.7257833 1.0155944 0.6813156
-182.798 0.7257785 1.0155902 0.6812281
-182.758 0.7257738 1.0155859 0.6811406
-182.718 0.7257690 1.0155817 0.6810530
-182.678 0.7257642 1.0155774 0.6809653
-182.638 0.7257594 1.0155733 0.6808776
-182.598 0.7257546 1.0155690 0.6807898
-182.558 0.7257499 1.0155647 0.6807019
-182.518 0.7257451 1.0155604 0.6806140
-182.478 0.7257403 1.0155562 0.6805261
-182.438 0.7257355 1.0155519 0.6804380
-182.398 0.7257307 1.0155476 0.6803499
-182.358 0.7257259 1.0155433 0.6802618
-182.318 0.7257211 1.0155391 0.6801735
-182.278 0.7257163 1.0155348 0.6800852
-182.238 0.7257115 1.0155305 0.6799969
-182.198 0.7257066 1.0155262 0.6799085
-182.158 0.7257018 1.0155218 0.6798200
-182.118 0.7256970 1.0155175 0.6797315
-182.078 0.7256922 1.0155132 0.6796429
-182.038 0.7256874 1.0155089 0.6795543
-181.998 0.7256826 1.0155045 0.6794655
-181.958 0.7256777 1.0155002 0.6793768
-181.918 0.7256729 1.0154958 0.6792879
-181.878 0.7256681 1.0154915 0.6791990
-181.838 0.7256632 1.0154872 0.6791101
-181.798 0.7256584 1.0154828 0.6790211
-181.758 0.7256535 1.0154784 0.6789319
-181.718 0.7256487 1.0154741 0.6788428
-181.678 0.7256438 1.0154697 0.6787536
-181.638 0.7256390 1.0154653 0.6786644
-181.598 0.7256341 1.0154610 0.6785751
-181.558 0.7256293 1.0154566 0.6784857
-181.518 0.7256244 1.0154521 0.6783962
-181.478 0.7256196 1.0154477 0.6783067
-181.438 0.7256147 1.0154433 0.6782171
-181.398 0.7256098 1.0154389 0.6781275
-181.358 0.7256050 1.0154345 0.6780378
-181.318 0.7256001 1.0154301 0.6779481
-181.278 0.7255952 1.0154257 0.6778582
-181.238 0.7255903 1.0154213 0.6777684
-181.198 0.7255854 1.0154169 0.6776785
-181.158 0.7255805 1.0154124 0.6775885
-181.118 0.7255756 1.0154079 0.6774984
-181.078 0.7255707 1.0154035 0.6774083
-181.038 0.7255659 1.0153991 0.6773182
-180.998 0.7255610 1.0153947 0.6772280
-180.958 0.7255560 1.0153902 0.6771377
-180.918 0.7255511 1.0153857 0.6770473
-180.878 0.7255462 1.0153812 0.6769569
-180.838 0.7255414 1.0153768 0.6768665
-180.798 0.7255364 1.0153723 0.6767759
-180.758 0.7255315 1.0153679 0.6766853
-180.718 0.7255266 1.0153633 0.6765947
-180.678 0.7255217 1.0153588 0.6765039
-180.638 0.7255167 1.0153544 0.6764132
-180.598 0.7255118 1.0153499 0.6763224
-180.558 0.7255069 1.0153453 0.6762315
-180.518 0.7255020 1.0153408 0.6761405
-180.478 0.7254970 1.0153363 0.6760495
-180.438 0.7254921 1.0153319 0.6759585
-180.398 0.7254871 1.0153273 0.6758674
-180.358 0.7254822 1.0153228 0.6757762
-180.318 0.7254773 1.0153183 0.6756849
-180.278 0.7254723 1.0153137 0.6755937
-180.238 0.7254673 1.0153092 0.6755023
-180.198 0.7254624 1.0153046 0.6754108
-180.158 0.7254574 1.0153000 0.6753193
-180.118 0.7254525 1.0152955 0.6752278
-180.078 0.7254475 1.0152910 0.6751362
-180.038 0.7254425 1.0152864 0.6750446
-179.998 0.7254376 1.0152818 0.6749528
-179.958 0.7254326 1.0152773 0.6748611
-179.918 0.7254276 1.0152727 0.6747693
-179.878 0.7254227 1.0152681 0.6746774
-179.838 0.7254177 1.0152636 0.6745855
-179.798 0.7254127 1.0152589 0.6744934
-179.758 0.7254077 1.0152544 0.6744014
-179.718 0.7254028 1.0152497 0.6743092
-179.678 0.7253978 1.0152451 0.6742170
-179.638 0.7253928 1.0152406 0.6741248
-179.598 0.7253878 1.0152359 0.6740325
-179.558 0.7253828 1.0152313 0.6739400
-179.518 0.7253778 1.0152267 0.6738477
-179.478 0.7253728 1.0152221 0.6737552
-179.438 0.7253678 1.0152174 0.6736627
-179.398 0.7253628 1.0152128 0.6735701
-179.358 0.7253578 1.0152081 0.6734774
-179.318 0.7253528 1.0152035 0.6733847
-179.278 0.7253478 1.0151988 0.6732919
-179.238 0.7253428 1.0151942 0.6731991
-179.198 0.7253377 1.0151895 0.6731062
-179.158 0.7253327 1.0151849 0.6730133
-179.118 0.7253277 1.0151802 0.6729203
-179.078 0.7253227 1.0151756 0.6728272
-179.038 0.7253176 1.0151709 0.6727342
-178.998 0.7253126 1.0151662 0.6726409
-178.958 0.7253075 1.0151615 0.6725477
-178.918 0.7253025 1.0151569 0.6724545
-178.878 0.7252975 1.0151521 0.6723611
-178.838 0.7252924 1.0151474 0.6722676
-178.798 0.7252874 1.0151427 0.6721741
-178.758 0.7252823 1.0151380 0.6720807
-178.718 0.7252773 1.0151333 0.6719871
-178.678 0.7252722 1.0151286 0.6718935
-178.638 0.7252672 1.0151238 0.6717998
-178.598 0.7252621 1.0151192 0.6717060
-178.558 0.7252571 1.0151144 0.6716122
-178.518 0.7252520 1.0151097 0.6715183
-178.478 0.7252470 1.0151050 0.6714244
-178.438 0.7252419 1.0151002 0.6713305
-178.398 0.7252368 1.0150955 0.6712364
-178.358 0.7252318 1.0150907 0.6711423
-178.318 0.7252267 1.0150859 0.6710481
-178.278 0.7252216 1.0150812 0.6709539
-178.238 0.7252165 1.0150764 0.6708596
-178.198 0.7252114 1.0150716 0.6707653
-178.158 0.7252064 1.0150669 0.6706709
-178.118 0.7252012 1.0150621 0.6705765
-178.078 0.7251962 1.0150573 0.6704820
-178.038 0.7251911 1.0150526 0.6703875
-177.998 0.7251860 1.0150478 0.6702929
-177.958 0.7251809 1.0150429 0.6701982
-177.918 0.7251758 1.0150381 0.6701035
-177.878 0.7251707 1.0150334 0.6700087
-177.838 0.7251656 1.0150285 0.6699138
-177.798 0.7251605 1.0150237 0.6698190
-177.758 0.7251554 1.0150188 0.6697240
-177.718 0.7251503 1.0150141 0.6696290
-177.678 0.7251452 1.0150092 0.6695339
-177.638 0.7251401 1.0150044 0.6694388
-177.598 0.7251350 1.0149995 0.6693436
-177.558 0.7251298 1.0149947 0.6692484
-177.518 0.7251247 1.0149899 0.6691531
-177.478 0.7251196 1.0149850 0.6690577
-177.438 0.7251145 1.0149801 0.6689623
-177.398 0.7251093 1.0149753 0.6688670
-177.358 0.7251042 1.0149704 0.6687714
-177.318 0.7250991 1.0149655 0.6686758
-177.278 0.7250940 1.0149606 0.6685802
-177.238 0.7250888 1.0149558 0.6684845
-177.198 0.7250837 1.0149509 0.6683888
-177.158 0.7250785 1.0149460 0.6682930
-177.118 0.7250734 1.0149411 0.6681971
-177.078 0.7250683 1.0149362 0.6681012
-177.038 0.7250631 1.0149313 0.6680053
-176.998 0.7250580 1.0149263 0.6679092
-176.958 0.7250528 1.0149214 0.6678131
-176.918 0.7250476 1.0149165 0.6677170
-176.878 0.7250425 1.0149117 0.6676209
-176.838 0.7250373 1.0149066 0.6675246
-176.798 0.7250322 1.0149018 0.6674283
-176.758 0.7250270 1.0148968 0.6673319
-176.718 0.7250218 1.0148919 0.6672355
-176.678 0.7250167 1.0148869 0.6671390
-176.638 0.7250115 1.0148820 0.6670426
-176.598 0.7250063 1.0148770 0.6669460
-176.558 0.7250012 1.0148720 0.6668493
-176.518 0.7249960 1.0148671 0.6667526
-176.478 0.7249908 1.0148621 0.6666559
-176.438 0.7249857 1.0148571 0.6665591
-176.398 0.7249805 1.0148520 0.6664622
-176.358 0.7249753 1.0148470 0.6663653
-176.318 0.7249701 1.0148420 0.6662684
-176.278 0.7249649 1.0148370 0.6661713
-176.238 0.7249597 1.0148320 0.6660743
-176.198 0.7249545 1.0148270 0.6659771
-176.158 0.7249494 1.0148220 0.6658799
-176.118 0.7249442 1.0148170 0.6657827
-176.078 0.7249390 1.0148120 0.6656854
-176.038 0.7249337 1.0148070 0.6655881
-175.998 0.7249286 1.0148019 0.6654906
-175.958 0.7249234 1.0147969 0.6653932
-175.918 0.7249181 1.0147918 0.6652957
-175.878 0.7249129 1.0147867 0.6651981
-175.838 0.7249078 1.0147817 0.6651005
-175.798 0.7249025 1.0147766 0.6650028
-175.758 0.7248973 1.0147716 0.6649051
-175.718 0.7248921 1.0147665 0.6648072
